level_0,index,datetime,timestamp,joint_angle_1,joint_angle_des_1,joint_angle_2,joint_angle_des_2,joint_angle_3,joint_angle_des_3,joint_angle_4,joint_angle_des_4,timestamp_vicon,ee_base_ori_x,ee_base_ori_y,ee_base_ori_z,ee_base_ori_w,ee_top_ori_x,ee_top_ori_y,ee_top_ori_z,ee_top_ori_w
11349,11349,2023-10-20 12:36:50.752354,1697798210.752354,1.22,1.22,1.23,1.22,1.74,1.75,1.74,1.75,1697798210.710924,-0.011325090498485,0.0048270069909283,0.3361086860761738,0.941742742723754,0.2511716140416,-0.1825909306103416,-0.3810442701929021,0.8708493764777843
11356,11356,2023-10-20 12:36:52.222233,1697798212.222233,1.4,1.4,1.21,1.22,1.74,1.75,1.75,1.75,1697798212.211263,-0.00069909017683,0.0166754357453255,0.3339625840384148,0.9424385569245418,0.2421816638078967,-0.157683488575555,-0.3262162968312302,0.9000371585815778
11363,11363,2023-10-20 12:36:53.691866,1697798213.691866,1.57,1.57,1.22,1.22,1.76,1.75,1.75,1.75,1697798213.711604,-0.0065270256113631,0.0048594131066262,0.3353741189360095,0.9420498842358738,0.2401368306200433,-0.1222911535686837,-0.2970996662102088,0.9160300020612774
11368,11368,2023-10-20 12:36:54.741297,1697798214.741297,1.57,1.75,1.22,1.22,1.75,1.75,1.75,1.75,1697798214.71183,-0.0064777674697798,0.0048919470111335,0.3353447849123424,0.9420604983838048,0.232023012020647,-0.1263846339433808,-0.2975229798749451,0.917427012160748
11375,11375,2023-10-20 12:36:56.211995,1697798216.211995,1.74,1.92,1.22,1.22,1.75,1.75,1.74,1.75,1697798216.21217,-0.0084305079977932,0.0028704041223284,0.334828447655475,0.9422370179289808,0.2236992076502802,-0.1003302740762138,-0.2692166433213734,0.9313511150791632
11385,11385,2023-10-20 12:36:58.312001,1697798218.312001,2.1,2.09,1.22,1.22,1.75,1.75,1.74,1.75,1697798218.312646,-0.0267468325039113,-0.0066683835686832,0.3409234838779554,0.9396868189732716,0.1757335243741658,-0.0380332331691093,-0.2262379931685375,0.9573335740653888
11390,11390,2023-10-20 12:36:59.362269,1697798219.362269,1.95,1.05,1.23,1.4,1.75,1.75,1.74,1.75,1697798219.312872,-0.0265618858803203,-0.0064642465672492,0.3408832381941769,0.9397080917247924,0.1899007524173792,-0.0580574512383689,-0.2370361764094484,0.950989425630068
11400,11400,2023-10-20 12:37:01.461591,1697798221.461591,1.22,1.22,1.4,1.4,1.74,1.75,1.74,1.75,1697798221.413348,-0.0097953467061661,0.0057973528755095,0.335208937438228,0.9420750554727988,0.2499864529345977,-0.192587041403021,-0.3708218626582282,0.8734461351494387
11406,11406,2023-10-20 12:37:02.721534,1697798222.721534,1.39,1.4,1.4,1.4,1.75,1.75,1.75,1.75,1697798222.713643,-0.0069697388183821,0.0044751992858313,0.3359102235719048,0.9418575885090212,0.2462635245914222,-0.1718084671049101,-0.32313939277587,0.8974503105594833
11411,11411,2023-10-20 12:37:03.771362,1697798223.771362,1.39,1.57,1.4,1.4,1.75,1.75,1.75,1.75,1697798223.813892,-0.0070313445908805,0.0043727789946529,0.3360014337651217,0.94182507691444,0.24716761041471,-0.1712932371333408,-0.3272439521524821,0.8958114729416493
11421,11421,2023-10-20 12:37:05.872392,1697798225.872392,1.75,1.75,1.39,1.4,1.75,1.75,1.75,1.75,1697798225.914368,-0.0074323648450056,0.003924955346546,0.3350848570895458,0.9421504620959528,0.2265949825703432,-0.1210783357502929,-0.258220068561831,0.9312986345301966
11428,11428,2023-10-20 12:37:07.341270,1697798227.34127,1.92,1.92,1.39,1.4,1.75,1.75,1.75,1.75,1697798227.314685,-0.0064240702320897,0.0041372838783728,0.3331962142946589,0.9428265466051912,0.2124445547664027,-0.0984082347782001,-0.2306874477051324,0.9444397450071844
11435,11435,2023-10-20 12:37:08.811983,1697798228.811983,2.09,2.09,1.39,1.4,1.75,1.75,1.75,1.75,1697798228.815025,-0.001302901029588,0.0082082818248708,0.3312172046039243,0.9435179330212824,0.1957468832486492,-0.0754079758594675,-0.2073165644920576,0.955519040606951
11440,11440,2023-10-20 12:37:09.861544,1697798229.861544,2.09,1.05,1.39,1.57,1.75,1.75,1.75,1.75,1697798229.815251,-0.0015333309207788,0.0081403485124382,0.3313159905321088,0.9434834911327866,0.1949497969391056,-0.0756931417168278,-0.20715974175898,0.9556934479030348
11449,11449,2023-10-20 12:37:11.752537,1697798231.752537,1.22,1.22,1.58,1.57,1.74,1.75,1.74,1.75,1697798231.715682,-0.0094257893828551,0.0059788174369827,0.3349834134804647,0.9421579065791156,0.2548910358268169,-0.202840849021835,-0.3685103809924569,0.870681485345834
11456,11456,2023-10-20 12:37:13.221834,1697798233.221834,1.39,1.4,1.57,1.57,1.75,1.75,1.75,1.75,1697798233.216022,-0.0064866115907591,0.0046284135837717,0.3355661934676305,0.9419829252483364,0.2478679572726313,-0.1752092918222805,-0.324874670219501,0.8957229641280826
11464,11464,2023-10-20 12:37:14.902249,1697798234.902249,1.57,1.57,1.57,1.57,1.75,1.75,1.75,1.75,1697798234.916407,-0.009383819228205,0.0040120714386587,0.3372853977107786,0.9413471239189852,0.246817055134431,-0.157738670763743,-0.279696853932927,0.9143136895729376
11471,11471,2023-10-20 12:37:16.372462,1697798236.372462,1.75,1.75,1.57,1.57,1.75,1.75,1.75,1.75,1697798236.416747,-0.0070287053766729,0.0043330349439486,0.3353519948552821,0.9420567189163748,0.2318258764426879,-0.1380270288615126,-0.2495951466999941,0.9300040672271552
11476,11476,2023-10-20 12:37:17.421766,1697798237.421766,1.75,1.92,1.57,1.57,1.75,1.75,1.75,1.75,1697798237.416973,-0.0070532178565788,0.0042673504063614,0.3353891862569083,0.942043595371417,0.2294136468041809,-0.136494391354754,-0.2480069863651355,0.9312524869780404
11483,11483,2023-10-20 12:37:18.892342,1697798238.892342,1.75,2.09,1.57,1.57,1.75,1.75,1.75,1.75,1697798238.917313,-0.0070317048526168,0.0042189546915138,0.3353895385924123,0.9420438487411004,0.231763731528226,-0.1379450068153971,-0.2493930768557105,0.9300859320832964
11492,11492,2023-10-20 12:37:20.783365,1697798240.783365,1.75,1.05,1.75,1.75,1.75,1.75,1.74,1.75,1697798240.817744,-0.0071549027933621,0.0044071928002812,0.3354805289295981,0.942009659571894,0.2313976342208239,-0.1380191708052137,-0.2462123889166485,0.931013051955344
11502,11502,2023-10-20 12:37:22.883574,1697798242.883574,1.24,1.22,1.75,1.75,1.74,1.75,1.74,1.75,1697798242.91822,-0.0100268129878155,0.0054956064591481,0.3353610499628534,0.9420202903859164,0.2463448870712198,-0.1880743972353098,-0.3546790877736416,0.8821252532461024
11507,11507,2023-10-20 12:37:23.932839,1697798243.932839,1.4,1.4,1.75,1.75,1.75,1.75,1.75,1.75,1697798243.918446,-0.0053782942375593,0.004545812549507,0.3357732987066131,0.9419165044817076,0.2481290366145785,-0.175253515876844,-0.3198831403832273,0.8974368851680271
11512,11512,2023-10-20 12:37:24.983032,1697798244.983032,1.4,1.57,1.74,1.75,1.75,1.75,1.75,1.75,1697798245.018695,-0.0067788808205269,0.0044949458168002,0.3357524930519703,0.9419151265620018,0.2475073999951232,-0.1714076675858981,-0.3082791433044737,0.9023987301874244
11519,11519,2023-10-20 12:37:26.453050,1697798246.45305,1.57,1.75,1.74,1.75,1.75,1.75,1.75,1.75,1697798246.419013,-0.0094757121737953,0.0085296938309382,0.3378821531744938,0.9411020697927074,0.2379702174385173,-0.1537706450992951,-0.278851410386836,0.9175874101377394
11527,11527,2023-10-20 12:37:28.134838,1697798248.134838,1.74,1.92,1.74,1.75,1.75,1.75,1.75,1.75,1697798248.119398,-0.0071545315207807,0.0044252924492834,0.3354817164666657,0.9420091546168944,0.2373867437818227,-0.1401828274854155,-0.2524300132660019,0.9275103218602928
11534,11534,2023-10-20 12:37:29.603562,1697798249.603562,1.74,2.09,1.74,1.75,1.75,1.75,1.75,1.75,1697798249.619738,-0.0071579359667004,0.0044115268050187,0.3354895446938661,0.9420064053842988,0.2375659773396364,-0.1399789549023764,-0.2524254569624569,0.9274964621347064
11543,11543,2023-10-20 12:37:31.493744,1697798251.493744,1.7,1.05,1.93,1.92,1.74,1.75,1.75,1.75,1697798251.520168,-0.0066848440296335,0.0048040390828223,0.3356327277952955,0.9419569555459948,0.2396283099400401,-0.1463410886875118,-0.2888957928961194,0.9152604982648144
11548,11548,2023-10-20 12:37:32.544071,1697798252.544071,1.13,1.22,1.91,1.92,1.73,1.75,1.72,1.75,1697798252.520395,-0.009087507642801,0.0068451692720146,0.3344077337886766,0.9423598189889046,0.2467456847389358,-0.2014445320182423,-0.40236335934161,0.8582775743557556
11555,11555,2023-10-20 12:37:34.012351,1697798254.012351,1.24,1.4,1.92,1.92,1.74,1.75,1.74,1.75,1697798254.020734,-0.0115709710105273,0.0047543352453668,0.3360817724324637,0.941749728518624,0.248216187945275,-0.1816336362952361,-0.3746314376444904,0.8746709279131828
11564,11564,2023-10-20 12:37:35.902873,1697798255.902873,1.57,1.57,1.92,1.92,1.75,1.75,1.75,1.75,1697798255.921165,-0.0095742483078629,0.0042273829331534,0.3374147679374812,0.9412979004441536,0.2412198178859572,-0.1461981367374645,-0.2887817608176827,0.9149011962461292
11573,11573,2023-10-20 12:37:37.793794,1697798257.793794,1.75,1.75,1.92,1.92,1.75,1.75,1.75,1.75,1697798257.821596,-0.0071059206819678,0.0043534574700015,0.3354044228842873,0.9420373805794422,0.2372372471174652,-0.1358925179603078,-0.25468094140912,0.9275717385871016
11578,11578,2023-10-20 12:37:38.844244,1697798258.844244,1.75,1.92,1.92,1.92,1.75,1.75,1.75,1.75,1697798258.821822,-0.0073338332427089,0.0043327711897438,0.3354107865055744,0.9420334634605596,0.2343074392852039,-0.1328045498882736,-0.2492328016177192,0.9302397465290152
11584,11584,2023-10-20 12:37:40.103562,1697798260.103562,1.75,2.09,1.92,1.92,1.75,1.75,1.75,1.75,1697798260.122117,-0.0071224803234676,0.0043791444609661,0.3353684430767376,0.9420499459986804,0.2374598322038024,-0.1359251398999442,-0.2541640768999374,0.9276517700336292
11593,11593,2023-10-20 12:37:41.993765,1697798261.993765,1.75,1.05,2.1,2.09,1.74,1.75,1.73,1.75,1697798262.022547,-0.0075547959942861,0.0038343432789021,0.3349167182625763,0.9422096447698518,0.2274675094030628,-0.1068869314165013,-0.2662129142932771,0.9305720822815458
11601,11601,2023-10-20 12:37:43.673686,1697798263.673686,1.27,1.22,2.08,2.09,1.74,1.75,1.74,1.75,1697798263.722933,-0.015568177462165,0.0120231189714659,0.3401045610354096,0.9401818781616756,0.2391292653478808,-0.1571664924597986,-0.3645811462585639,0.8861131281585093
11609,11609,2023-10-20 12:37:45.353425,1697798265.353425,1.4,1.4,2.1,2.09,1.75,1.75,1.75,1.75,1697798265.32328,-0.0039217349066313,0.0116585432973248,0.3323429893178714,0.9430783826463036,0.237915157192795,-0.1468396522537265,-0.3241064182607611,0.903764086554734
11616,11616,2023-10-20 12:37:46.823634,1697798266.823634,1.56,1.57,2.1,2.09,1.75,1.75,1.75,1.75,1697798266.82362,-0.0066367792718562,0.0048493113235038,0.3353954201592544,0.942041585853184,0.235227329280066,-0.121293417500334,-0.2974191341629543,0.9173319296005212
11622,11622,2023-10-20 12:37:48.083518,1697798268.083518,1.74,1.75,2.1,2.09,1.75,1.75,1.75,1.75,1697798268.123915,-0.0072669886851235,0.0041529213432529,0.3349662702889394,0.9421929430262594,0.2229462672368768,-0.1057562373340102,-0.2551464166530746,0.9348854936617592
11627,11627,2023-10-20 12:37:49.134691,1697798269.134691,1.74,1.92,2.1,2.09,1.75,1.75,1.75,1.75,1697798269.124142,-0.0073195863628828,0.0041239567572199,0.3349465951741573,0.9421996577251448,0.22322270022448,-0.1057191677701878,-0.2551013369090412,0.9348360238981436
11635,11635,2023-10-20 12:37:50.813678,1697798270.813678,1.92,2.09,2.1,2.09,1.75,1.75,1.75,1.75,1697798270.824527,-0.0090917996349506,0.0025941094582517,0.3350891101102525,0.9421390014541569,0.2228334324245559,-0.0916084995255331,-0.2333130768372066,0.9420818183073736
11643,11643,2023-10-20 12:37:52.493436,1697798272.493436,1.92,1.05,1.67,1.05,1.92,1.92,1.75,1.75,1697798272.524912,-0.0175984683203815,0.0001970280101778,0.3383386052981565,0.9408598425151528,0.2061684361217984,-0.1340997614595754,-0.2109245337528203,0.9460563783330952
11651,11651,2023-10-20 12:37:54.174171,1697798274.174171,1.28,1.22,1.04,1.05,1.91,1.92,1.73,1.75,1697798274.125274,-0.0100064422533865,0.0063584766167363,0.3378709987466687,0.9411177551690716,0.2387169110477539,-0.1659060867414173,-0.3730394993458951,0.8810964411968374
11656,11656,2023-10-20 12:37:55.224445,1697798275.224445,1.25,1.4,1.04,1.05,1.91,1.92,1.74,1.75,1697798275.225523,-0.0106438049727273,0.0066035756793941,0.3371225038360498,0.9413774586271236,0.2402087469488478,-0.1658295950706425,-0.3704050053550752,0.8818165542196845
11663,11663,2023-10-20 12:37:56.694322,1697798276.694322,1.4,1.57,1.04,1.05,1.92,1.92,1.74,1.75,1697798276.725871,-0.0118724675285384,0.0063965790231571,0.3364650154777815,0.941599395523978,0.2266068448588162,-0.1421997056261875,-0.3425022800085834,0.9006224346372235
11673,11673,2023-10-20 12:37:58.794038,1697798278.794038,1.74,1.75,1.05,1.05,1.92,1.92,1.75,1.75,1697798278.826346,-0.0128840315112561,0.0007422513985663,0.3375037562619967,0.941235711872388,0.1931553935068274,-0.079360374026708,-0.2801158818809274,0.9369781308609256
11680,11680,2023-10-20 12:38:00.263739,1697798280.263739,1.92,1.92,1.05,1.05,1.92,1.92,1.75,1.75,1697798280.226664,-0.0255288742808193,-0.0073076405058103,0.3425979785884981,0.9391067564634316,0.1914722128006455,-0.0414000878172743,-0.2572002701083904,0.9462940586890088
11687,11687,2023-10-20 12:38:01.734254,1697798281.734254,2.09,2.09,1.05,1.05,1.92,1.92,1.75,1.75,1697798281.727003,-0.0255201825821564,-0.0075700856049039,0.3425962292254569,0.939105552004356,0.1483057581112053,-0.016512168009746,-0.2336630347501051,0.9607988013158894
11692,11692,2023-10-20 12:38:02.783943,1697798282.783943,2.09,1.05,1.05,1.22,1.92,1.92,1.75,1.75,1697798282.827253,-0.0257499528761408,-0.0075932482846633,0.3425193363106795,0.9391271408923584,0.1646431121870399,-0.0491762952406586,-0.2401700242377013,0.9554018510833184
11701,11701,2023-10-20 12:38:04.675042,1697798284.675042,1.22,1.22,1.22,1.22,1.92,1.92,1.74,1.75,1697798284.62766,-0.0113205830842499,0.0052729486115004,0.335641241249612,0.9419071066639176,0.2381486395994798,-0.1841699192196192,-0.3765212201424083,0.8761269526124785
11709,11709,2023-10-20 12:38:06.354455,1697798286.354455,1.39,1.4,1.22,1.22,1.92,1.92,1.74,1.75,1697798286.328046,-0.0162627738981289,0.0094376885221205,0.3409983221947227,0.939875840992246,0.2316277752993635,-0.168156194353341,-0.333448561518283,0.8982672903049831
11716,11716,2023-10-20 12:38:07.825328,1697798287.825328,1.57,1.57,1.21,1.22,1.92,1.92,1.75,1.75,1697798287.828544,-0.0031257400132773,0.0046966712054501,0.3332160344777333,0.9428336255118882,0.2142547282177698,-0.1342314458887211,-0.290489531138142,0.9228719643970638
11723,11723,2023-10-20 12:38:09.294853,1697798289.294853,1.74,1.75,1.22,1.22,1.93,1.92,1.75,1.75,1697798289.328885,-0.0090633278827276,0.0024039344659265,0.3352435640509487,0.9420848316097608,0.197438162596206,-0.1113290667212414,-0.2596214638995493,0.938733565148422
11730,11730,2023-10-20 12:38:10.764679,1697798290.764679,1.92,1.92,1.22,1.22,1.93,1.92,1.75,1.75,1697798290.729202,-0.0259275098593079,-0.0073612624407926,0.3426273901835069,0.9390846860341256,0.173700633911786,-0.0722438170007899,-0.2345852549731769,0.9537183435548304
11735,11735,2023-10-20 12:38:11.815026,1697798291.815026,1.92,2.09,1.22,1.22,1.93,1.92,1.75,1.75,1697798291.829452,-0.0258893792040026,-0.0075054073897895,0.3425723109237429,0.9391046910183716,0.1735014375796182,-0.0716554463634819,-0.2353541543315587,0.953609548087231
11743,11743,2023-10-20 12:38:13.495293,1697798293.495293,1.93,1.05,1.38,1.4,1.92,1.92,1.74,1.75,1697798293.529837,-0.023507357805252,-0.004338792555279,0.3403783998533457,0.939984640258262,0.1985416262750424,-0.1299317705442345,-0.2323433285686165,0.9432473351719356
11752,11752,2023-10-20 12:38:15.385027,1697798295.385027,1.22,1.22,1.4,1.4,1.91,1.92,1.74,1.75,1697798295.430267,-0.0036120026948645,0.0069561457660004,0.3333633482674625,0.9427658476549312,0.2402404430851805,-0.1987850354828148,-0.3664812361098655,0.8766188126852613
11760,11760,2023-10-20 12:38:17.064973,1697798297.064973,1.39,1.4,1.39,1.4,1.92,1.92,1.75,1.75,1697798297.030629,-0.003724429802259,0.0061761738246366,0.3356541443132011,0.9419576842432512,0.2314324026730179,-0.1751690184000142,-0.3213133482649876,0.901394802632294
11766,11766,2023-10-20 12:38:18.324801,1697798298.324801,1.57,1.57,1.39,1.4,1.93,1.92,1.75,1.75,1697798298.330924,-0.0112044428854093,0.0047619327844791,0.3372576136090272,0.9413336743782876,0.2216963284562677,-0.1511273891879789,-0.2860045460087705,0.919898173630404
11771,11771,2023-10-20 12:38:19.374584,1697798299.374584,1.57,1.75,1.4,1.4,1.93,1.92,1.75,1.75,1697798299.331151,-0.0113226342905949,0.0049132470210271,0.3374284967023664,0.9412702415192,0.2212500942786437,-0.1519745642549846,-0.2859263880815773,0.9198903348768386
11780,11780,2023-10-20 12:38:21.265620,1697798301.26562,1.92,1.92,1.39,1.4,1.93,1.92,1.75,1.75,1697798301.231581,-0.0262742294540662,-0.0063210517592267,0.3414083931613543,0.9395264861887792,0.1821669809009564,-0.1004877799712343,-0.2193687947535746,0.953202354715014
11788,11788,2023-10-20 12:38:22.945460,1697798302.94546,2.1,2.09,1.39,1.4,1.93,1.92,1.75,1.75,1697798302.931966,-0.0060449978988042,0.004689622735847,0.3335982452535218,0.9426842929649194,0.1647351304599022,-0.079349498225758,-0.2002337743935647,0.9625343783552808
11793,11793,2023-10-20 12:38:23.994787,1697798303.994787,2.01,1.05,1.4,1.57,1.93,1.92,1.75,1.75,1697798304.032215,-0.035497992730782,-0.0080115687468797,0.3445471699321058,0.9380634066895884,0.1789433639661099,-0.105807555128627,-0.2063428708767793,0.9561415446514828
11800,11800,2023-10-20 12:38:25.465024,1697798305.465024,1.05,1.22,1.58,1.57,1.9,1.92,1.73,1.75,1697798305.432532,-0.0022840838530555,0.0082968364029243,0.3303085502409279,0.943833781502014,0.2582023675813184,-0.2120549425981589,-0.4162930122887973,0.8456147861849465
11807,11807,2023-10-20 12:38:26.935957,1697798306.935957,1.22,1.4,1.57,1.57,1.92,1.92,1.74,1.75,1697798306.932872,-0.0029169150139601,0.0074936907969368,0.3328746350063984,0.9429368025347182,0.2391862653986594,-0.2076004193545978,-0.3591853593826701,0.8778826082874517
11816,11816,2023-10-20 12:38:28.825586,1697798308.825586,1.57,1.57,1.57,1.57,1.93,1.92,1.75,1.75,1697798308.833303,-0.0143482466033228,0.0086125168166304,0.3392413946250765,0.9405504922896628,0.2247965004417789,-0.1659959373833441,-0.2766435464043167,0.9194456103512578
11824,11824,2023-10-20 12:38:30.505198,1697798310.505198,1.75,1.75,1.57,1.57,1.93,1.92,1.75,1.75,1697798310.533688,-0.003533703961968,0.0040227260791205,0.3335149968987074,0.9427295887235412,0.2126803191793397,-0.1447771094865457,-0.2457691955070515,0.9345609519674528
11831,11831,2023-10-20 12:38:31.975139,1697798311.975139,1.92,1.92,1.57,1.57,1.93,1.92,1.75,1.75,1697798311.934005,-0.0132806808529521,0.0001526955274512,0.3375433668072867,0.9412162746810956,0.1927980163547455,-0.1290531215065073,-0.2128393904954098,0.9491436195711608
11836,11836,2023-10-20 12:38:33.025639,1697798313.025639,1.92,2.09,1.57,1.57,1.93,1.92,1.75,1.75,1697798313.034254,-0.013042593015538,0.0004580743134958,0.3361489592708853,0.9417184070179658,0.1917497005402507,-0.1291350583108624,-0.2104629924829724,0.9498744747875304
11843,11843,2023-10-20 12:38:34.494766,1697798314.494766,2.1,1.05,1.56,1.75,1.93,1.92,1.75,1.75,1697798314.534595,-0.0268391124628258,-0.0068044573146935,0.3409386410375103,0.9396777130752628,0.1747355100292728,-0.0997273777395619,-0.1869189091620431,0.9615525326583424
11853,11853,2023-10-20 12:38:36.595634,1697798316.595634,1.22,1.22,1.75,1.75,1.91,1.92,1.74,1.75,1697798316.63507,-0.0028871197774697,0.0074824356732003,0.3328533932640791,0.9429444820817264,0.8887163533266463,0.4047759823101133,0.2106105293850574,-0.0445292307009255
11860,11860,2023-10-20 12:38:38.065126,1697798318.065126,1.39,1.4,1.74,1.75,1.92,1.92,1.75,1.75,1697798318.035387,-0.0074667143412267,0.0044596441601731,0.3356511019761292,0.941946228557194,0.2349341333323613,-0.1889883171913743,-0.3106740722984029,0.9014271960408514
11867,11867,2023-10-20 12:38:39.535469,1697798319.535469,1.57,1.57,1.74,1.75,1.93,1.92,1.75,1.75,1697798319.535727,-0.0201503556388641,0.0073018104459953,0.3421049496441329,0.9394172928793804,0.2263777465263357,-0.1672874404943431,-0.2771626309039855,0.9186669168751485
